file,case,kind,detail
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,assert,
test_fast_sdpa.py,test_sdpa_head_dim_96,named,Add dtype
test_fast_sdpa.py,test_sdpa_nan_bug,named,Add dtype
test_fast_sdpa.py,test_sdpa_noncontiguous_inputs,named,non-zero scalar fill
test_fast_sdpa.py,test_sdpa_promote_mask,assert,
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_sliced,named,Add dtype
test_fast_sdpa.py,test_sdpa_vector,assert,
test_fast_sdpa.py,test_sdpa_vector_batched,assert,
test_fast_sdpa.py,test_sdpa_vector_gqa_long,assert,
test_fast_sdpa.py,test_sdpa_vector_kv_transposed_head_seq,assert,
test_fft.py,test_fft,named,FFT transform length 100 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fft_big_powers_of_two,named,FFT transform length 4096 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fft_contiguity,named,strided copy
test_fft.py,test_fft_into_ifft,named,dtype converting copy
test_fft.py,test_fft_jvp,named,FFT transform length 10 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fft_large_numbers,named,FFT transform length 1037 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fft_norm,named,FFT transform length 6 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fft_shared_mem,named,FFT transform length 3 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fft_vmap,named,FFT transform length 10 (power-of-two lengths 2 to 2048 are implemented; other lengths need Bluestein or mixed-radix stages; which are not landed)
test_fft.py,test_fftn,named,strided copy
test_fft.py,test_fftshift,named,strided copy
test_fft.py,test_ifftshift,named,strided copy
test_init.py,test_identity,named,multi-index Scatter
test_init.py,test_orthogonal,cpucpu,IndexError cpu stream table
test_init.py,test_sparse,named,dtype converting copy
