file,case,kind,detail
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv_large_output,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv_large_output,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qmv_large_output,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_fp_qvm,named,QuantizedMatmul weight layout
test_quantized.py,test_gather_qmm_matrix_path,named,Quantize input dtype
test_quantized.py,test_gather_qmm_sorted,assert,
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qmv_wide,named,QuantizedMatmul weight layout
test_quantized.py,test_qvm_splitk,named,QuantizedMatmul rank
